Country,Variable,Measure,Year,Value
Estonia,Total road spending,National currency,2017,239000000.0
Estonia,Total road spending,National currency,2018,258000000.0
Estonia,Total road spending,National currency,2019,263000000.0
Estonia,Total road spending,National currency,2020,287000000.0
Estonia,Total road spending,National currency,2021,326000000.0
Estonia,Total inland transport infrastructure investment,Euro,2000,41000000.0
Estonia,Total inland transport infrastructure investment,Euro,2001,37000000.0
Estonia,Total inland transport infrastructure investment,Euro,2002,65000000.0
Estonia,Total inland transport infrastructure investment,Euro,2003,64000000.0
Estonia,Total inland transport infrastructure investment,Euro,2004,76000000.0
Estonia,Total inland transport infrastructure investment,Euro,2005,122000000.0
Estonia,Total inland transport infrastructure investment,Euro,2006,151000000.0
Estonia,Total inland transport infrastructure investment,Euro,2007,156000000.0
Estonia,Total inland transport infrastructure investment,Euro,2008,165000000.0
Estonia,Total inland transport infrastructure investment,Euro,2009,156000000.0
Estonia,Total inland transport infrastructure investment,Euro,2010,172000000.0
Estonia,Total inland transport infrastructure investment,Euro,2011,252000000.0
Estonia,Total inland transport infrastructure investment,Euro,2012,246100000.0
Estonia,Total inland transport infrastructure investment,Euro,2013,241030000.0
Estonia,Total inland transport infrastructure investment,Euro,2014,163160000.0
Estonia,Total inland transport infrastructure investment,Euro,2015,198150000.0
Estonia,Total inland transport infrastructure investment,Euro,2016,163100000.0
Estonia,Total inland transport infrastructure investment,Euro,2017,210800000.0
Estonia,Total inland transport infrastructure investment,Euro,2018,245400000.0
Estonia,Total inland transport infrastructure investment,Euro,2019,251500000.0
Estonia,Total inland transport infrastructure investment,Euro,2020,276000000.0
Estonia,Total inland transport infrastructure investment,Euro,2021,341000000.0
Estonia,Road infrastructure investment,Euro,2000,22000000.0
Estonia,Road infrastructure investment,Euro,2001,22000000.0
Estonia,Road infrastructure investment,Euro,2002,47000000.0
Estonia,Road infrastructure investment,Euro,2003,48000000.0
Estonia,Road infrastructure investment,Euro,2004,56000000.0
Estonia,Road infrastructure investment,Euro,2005,102000000.0
Estonia,Road infrastructure investment,Euro,2006,130000000.0
Estonia,Road infrastructure investment,Euro,2007,126000000.0
Estonia,Road infrastructure investment,Euro,2008,142000000.0
Estonia,Road infrastructure investment,Euro,2009,119000000.0
Estonia,Road infrastructure investment,Euro,2010,137000000.0
Estonia,Road infrastructure investment,Euro,2011,158000000.0
Estonia,Road infrastructure investment,Euro,2012,198400000.0
Estonia,Road infrastructure investment,Euro,2013,214530000.0
Estonia,Road infrastructure investment,Euro,2014,147660000.0
Estonia,Road infrastructure investment,Euro,2015,185050000.0
Estonia,Road infrastructure investment,Euro,2016,148600000.0
Estonia,Road infrastructure investment,Euro,2017,197000000.0
Estonia,Road infrastructure investment,Euro,2018,219000000.0
Estonia,Road infrastructure investment,Euro,2019,220000000.0
Estonia,Road infrastructure investment,Euro,2020,244000000.0
Estonia,Road infrastructure investment,Euro,2021,281000000.0
Estonia,Road infrastructure maintenance,Euro,2000,14000000.0
Estonia,Road infrastructure maintenance,Euro,2001,15000000.0
Estonia,Road infrastructure maintenance,Euro,2002,16000000.0
Estonia,Road infrastructure maintenance,Euro,2003,21000000.0
Estonia,Road infrastructure maintenance,Euro,2004,23000000.0
Estonia,Road infrastructure maintenance,Euro,2005,25000000.0
Estonia,Road infrastructure maintenance,Euro,2006,28000000.0
Estonia,Road infrastructure maintenance,Euro,2007,32000000.0
Estonia,Road infrastructure maintenance,Euro,2008,38000000.0
Estonia,Road infrastructure maintenance,Euro,2009,39000000.0
Estonia,Road infrastructure maintenance,Euro,2010,38000000.0
Estonia,Road infrastructure maintenance,Euro,2011,39000000.0
Estonia,Road infrastructure maintenance,Euro,2012,44300000.0
Estonia,Road infrastructure maintenance,Euro,2013,47200000.0
Estonia,Road infrastructure maintenance,Euro,2014,46300000.0
Estonia,Road infrastructure maintenance,Euro,2015,47500000.0
Estonia,Road infrastructure maintenance,Euro,2016,43600000.0
Estonia,Road infrastructure maintenance,Euro,2017,42000000.0
Estonia,Road infrastructure maintenance,Euro,2018,39000000.0
Estonia,Road infrastructure maintenance,Euro,2019,43000000.0
Estonia,Road infrastructure maintenance,Euro,2020,43000000.0
Estonia,Road infrastructure maintenance,Euro,2021,45000000.0
Estonia,Total road spending,Euro,2000,36000000.0
Estonia,Total road spending,Euro,2001,37000000.0
Estonia,Total road spending,Euro,2002,63000000.0
Estonia,Total road spending,Euro,2003,69000000.0
Estonia,Total road spending,Euro,2004,79000000.0
Estonia,Total road spending,Euro,2005,127000000.0
Estonia,Total road spending,Euro,2006,158000000.0
Estonia,Total road spending,Euro,2007,158000000.0
Estonia,Total road spending,Euro,2008,180000000.0
Estonia,Total road spending,Euro,2009,158000000.0
Estonia,Total road spending,Euro,2010,175000000.0
Estonia,Total road spending,Euro,2011,197000000.0
Estonia,Total road spending,Euro,2012,242700000.0
Estonia,Total road spending,Euro,2013,261730000.0
Estonia,Total road spending,Euro,2014,193960000.0
Estonia,Total road spending,Euro,2015,232550000.0
Estonia,Total road spending,Euro,2016,192200000.0
Estonia,Total road spending,Euro,2017,239000000.0
Estonia,Total road spending,Euro,2018,258000000.0
Estonia,Total road spending,Euro,2019,263000000.0
Estonia,Total road spending,Euro,2020,287000000.0
Estonia,Total road spending,Euro,2021,326000000.0
Estonia,Total inland transport infrastructure investment,Constant Euro,2000,70076903.87951
Estonia,Total inland transport infrastructure investment,Constant Euro,2001,59822244.868249
Estonia,Total inland transport infrastructure investment,Constant Euro,2002,101004897.14113
Estonia,Total inland transport infrastructure investment,Constant Euro,2003,95856886.151155
Estonia,Total inland transport infrastructure investment,Constant Euro,2004,106929914.84597
Estonia,Total inland transport infrastructure investment,Constant Euro,2005,159967191.03992
Estonia,Total inland transport infrastructure investment,Constant Euro,2006,179477462.91063
Estonia,Total inland transport infrastructure investment,Constant Euro,2007,164473453.42772
Estonia,Total inland transport infrastructure investment,Constant Euro,2008,168214721.65849
Estonia,Total inland transport infrastructure investment,Constant Euro,2009,173794856.91822
Estonia,Total inland transport infrastructure investment,Constant Euro,2010,197071363.64397
Estonia,Total inland transport infrastructure investment,Constant Euro,2011,280042480.34594
Estonia,Total inland transport infrastructure investment,Constant Euro,2012,261547723.90463
Estonia,Total inland transport infrastructure investment,Constant Euro,2013,243521400.90727
Estonia,Total inland transport infrastructure investment,Constant Euro,2014,163988885.77984
Estonia,Total inland transport infrastructure investment,Constant Euro,2015,198150000.0
Estonia,Total inland transport infrastructure investment,Constant Euro,2016,164373243.71652
Estonia,Total inland transport infrastructure investment,Constant Euro,2017,209303010.21124
Estonia,Total inland transport infrastructure investment,Constant Euro,2018,239559086.13619
Estonia,Total inland transport infrastructure investment,Constant Euro,2019,240825966.1363
Estonia,Total inland transport infrastructure investment,Constant Euro,2020,263226208.04903
Estonia,Total inland transport infrastructure investment,Constant Euro,2021,300715241.63729
Estonia,Road infrastructure investment,Constant Euro,2000,37602241.106078
Estonia,Road infrastructure investment,Constant Euro,2001,35569983.435175
Estonia,Road infrastructure investment,Constant Euro,2002,73034310.240509
Estonia,Road infrastructure investment,Constant Euro,2003,71892664.613366
Estonia,Road infrastructure investment,Constant Euro,2004,78790463.570717
Estonia,Road infrastructure investment,Constant Euro,2005,133743061.36124
Estonia,Road infrastructure investment,Constant Euro,2006,154517021.04889
Estonia,Road infrastructure investment,Constant Euro,2007,132843943.15316
Estonia,Road infrastructure investment,Constant Euro,2008,144766608.94246
Estonia,Road infrastructure investment,Constant Euro,2009,132574281.87992
Estonia,Road infrastructure investment,Constant Euro,2010,156969632.6699
Estonia,Road infrastructure investment,Constant Euro,2011,175582190.05817
Estonia,Road infrastructure investment,Constant Euro,2012,210853589.68987
Estonia,Road infrastructure investment,Constant Euro,2013,216747484.28261
Estonia,Road infrastructure investment,Constant Euro,2014,148410142.64679
Estonia,Road infrastructure investment,Constant Euro,2015,185050000.0
Estonia,Road infrastructure investment,Constant Euro,2016,149760049.14945
Estonia,Road infrastructure investment,Constant Euro,2017,195601010.49153
Estonia,Road infrastructure investment,Constant Euro,2018,213787448.50785
Estonia,Road infrastructure investment,Constant Euro,2019,210662872.96217
Estonia,Road infrastructure investment,Constant Euro,2020,232707227.40566
Estonia,Road infrastructure investment,Constant Euro,2021,247803468.91519
Estonia,Road infrastructure maintenance,Constant Euro,2000,23928698.885686
Estonia,Road infrastructure maintenance,Constant Euro,2001,24252261.433074
Estonia,Road infrastructure maintenance,Constant Euro,2002,24862743.911663
Estonia,Road infrastructure maintenance,Constant Euro,2003,31453040.768348
Estonia,Road infrastructure maintenance,Constant Euro,2004,32360368.966545
Estonia,Road infrastructure maintenance,Constant Euro,2005,32780162.098344
Estonia,Road infrastructure maintenance,Constant Euro,2006,33280589.148991
Estonia,Road infrastructure maintenance,Constant Euro,2007,33738144.292865
Estonia,Road infrastructure maintenance,Constant Euro,2008,38740360.13953
Estonia,Road infrastructure maintenance,Constant Euro,2009,43448714.229555
Estonia,Road infrastructure maintenance,Constant Euro,2010,43539022.200412
Estonia,Road infrastructure maintenance,Constant Euro,2011,43339907.672587
Estonia,Road infrastructure maintenance,Constant Euro,2012,47080715.843052
Estonia,Road infrastructure maintenance,Constant Euro,2013,47687881.686193
Estonia,Road infrastructure maintenance,Constant Euro,2014,46535213.358706
Estonia,Road infrastructure maintenance,Constant Euro,2015,47500000.0
Estonia,Road infrastructure maintenance,Constant Euro,2016,43940364.353405
Estonia,Road infrastructure maintenance,Constant Euro,2017,41701738.277381
Estonia,Road infrastructure maintenance,Constant Euro,2018,38071737.405508
Estonia,Road infrastructure maintenance,Constant Euro,2019,41175016.07897
Estonia,Road infrastructure maintenance,Constant Euro,2020,41009880.239523
Estonia,Road infrastructure maintenance,Constant Euro,2021,39683829.541578
Estonia,Total road spending,Constant Euro,2000,61530939.991765
Estonia,Total road spending,Constant Euro,2001,59822244.868249
Estonia,Total road spending,Constant Euro,2002,97897054.152171
Estonia,Total road spending,Constant Euro,2003,103345705.38171
Estonia,Total road spending,Constant Euro,2004,111150832.53726
Estonia,Total road spending,Constant Euro,2005,166523223.45959
Estonia,Total road spending,Constant Euro,2006,187797610.19788
Estonia,Total road spending,Constant Euro,2007,166582087.44602
Estonia,Total road spending,Constant Euro,2008,183506969.08199
Estonia,Total road spending,Constant Euro,2009,176022996.10948
Estonia,Total road spending,Constant Euro,2010,200508654.87032
Estonia,Total road spending,Constant Euro,2011,218922097.73076
Estonia,Total road spending,Constant Euro,2012,257934305.53293
Estonia,Total road spending,Constant Euro,2013,264435365.9688
Estonia,Total road spending,Constant Euro,2014,194945356.0055
Estonia,Total road spending,Constant Euro,2015,232550000.0
Estonia,Total road spending,Constant Euro,2016,193700413.50285
Estonia,Total road spending,Constant Euro,2017,237302748.76891
Estonia,Total road spending,Constant Euro,2018,251859185.91336
Estonia,Total road spending,Constant Euro,2019,251837889.04114
Estonia,Total road spending,Constant Euro,2020,273717107.64519
Estonia,Total road spending,Constant Euro,2021,287487298.45677
Finland,Total inland transport infrastructure investment,National currency,2000,721000000.0
Finland,Total inland transport infrastructure investment,National currency,2001,715000000.0
Finland,Total inland transport infrastructure investment,National currency,2002,749000000.0
Finland,Total inland transport infrastructure investment,National currency,2003,810000000.0
Finland,Total inland transport infrastructure investment,National currency,2004,931000000.0
Finland,Total inland transport infrastructure investment,National currency,2005,877000000.0
Finland,Total inland transport infrastructure investment,National currency,2006,886000000.0
Finland,Total inland transport infrastructure investment,National currency,2007,1018000000.0
Finland,Total inland transport infrastructure investment,National currency,2008,1302000000.0
Finland,Total inland transport infrastructure investment,National currency,2009,1285000000.0
Finland,Total inland transport infrastructure investment,National currency,2010,1280000000.0
Finland,Total inland transport infrastructure investment,National currency,2011,1329000000.0
Finland,Total inland transport infrastructure investment,National currency,2012,1580000000.0
Finland,Total inland transport infrastructure investment,National currency,2013,1756000000.0
Finland,Total inland transport infrastructure investment,National currency,2014,1883000000.0
Finland,Total inland transport infrastructure investment,National currency,2015,1812000000.0
Finland,Total inland transport infrastructure investment,National currency,2016,1717000000.0
Finland,Total inland transport infrastructure investment,National currency,2017,1760200000.0
Finland,Total inland transport infrastructure investment,National currency,2018,2025100000.0
Finland,Total inland transport infrastructure investment,National currency,2019,1987600000.0
Finland,Total inland transport infrastructure investment,National currency,2020,2131000000.0
Finland,Total inland transport infrastructure investment,National currency,2021,1981000000.0
Finland,Road infrastructure investment,National currency,2000,488000000.0
Finland,Road infrastructure investment,National currency,2001,508000000.0
Finland,Road infrastructure investment,National currency,2002,520000000.0
Finland,Road infrastructure investment,National currency,2003,533000000.0
Finland,Road infrastructure investment,National currency,2004,599000000.0
Finland,Road infrastructure investment,National currency,2005,595000000.0
Finland,Road infrastructure investment,National currency,2006,650000000.0
Finland,Road infrastructure investment,National currency,2007,802000000.0
Finland,Road infrastructure investment,National currency,2008,973000000.0
Finland,Road infrastructure investment,National currency,2009,922000000.0
Finland,Road infrastructure investment,National currency,2010,890000000.0
Finland,Road infrastructure investment,National currency,2011,973000000.0
Finland,Road infrastructure investment,National currency,2012,1128000000.0
Finland,Road infrastructure investment,National currency,2013,1148000000.0
Finland,Road infrastructure investment,National currency,2014,1238000000.0
Finland,Road infrastructure investment,National currency,2015,1243000000.0
Finland,Road infrastructure investment,National currency,2016,1178000000.0
Finland,Road infrastructure investment,National currency,2017,1235000000.0
Finland,Road infrastructure investment,National currency,2018,1526000000.0
Finland,Road infrastructure investment,National currency,2019,1522000000.0
Finland,Road infrastructure investment,National currency,2020,1444000000.0
Finland,Road infrastructure investment,National currency,2021,1375000000.0
Finland,Road infrastructure maintenance,National currency,2000,534000000.0
Finland,Road infrastructure maintenance,National currency,2001,543000000.0
Finland,Road infrastructure maintenance,National currency,2002,634000000.0
Finland,Road infrastructure maintenance,National currency,2003,627000000.0
Finland,Road infrastructure maintenance,National currency,2004,587000000.0
Finland,Road infrastructure maintenance,National currency,2005,600000000.0
Finland,Road infrastructure maintenance,National currency,2006,612000000.0
Finland,Road infrastructure maintenance,National currency,2007,611000000.0
Finland,Road infrastructure maintenance,National currency,2008,673000000.0
Finland,Road infrastructure maintenance,National currency,2009,684000000.0
Finland,Road infrastructure maintenance,National currency,2010,667000000.0
Finland,Road infrastructure maintenance,National currency,2011,658000000.0
Finland,Road infrastructure maintenance,National currency,2012,525000000.0
Finland,Road infrastructure maintenance,National currency,2013,511000000.0
Finland,Road infrastructure maintenance,National currency,2014,506000000.0
Finland,Road infrastructure maintenance,National currency,2015,508900000.0
Finland,Road infrastructure maintenance,National currency,2016,544000000.0
Finland,Road infrastructure maintenance,National currency,2017,548500000.0
Finland,Road infrastructure maintenance,National currency,2018,543000000.0
Finland,Road infrastructure maintenance,National currency,2019,494000000.0
Finland,Road infrastructure maintenance,National currency,2020,674000000.0
Finland,Road infrastructure maintenance,National currency,2021,618000000.0
Finland,Total road spending,National currency,2000,1022000000.0
Finland,Total road spending,National currency,2001,1051000000.0
Finland,Total road spending,National currency,2002,1154000000.0
Finland,Total road spending,National currency,2003,1160000000.0
Finland,Total road spending,National currency,2004,1186000000.0
Finland,Total road spending,National currency,2005,1195000000.0
Finland,Total road spending,National currency,2006,1262000000.0
Finland,Total road spending,National currency,2007,1413000000.0
Finland,Total road spending,National currency,2008,1646000000.0
Finland,Total road spending,National currency,2009,1606000000.0
Finland,Total road spending,National currency,2010,1557000000.0
Finland,Total road spending,National currency,2011,1631000000.0
Finland,Total road spending,National currency,2012,1653000000.0
Finland,Total road spending,National currency,2013,1659000000.0
Finland,Total road spending,National currency,2014,1744000000.0
Finland,Total road spending,National currency,2015,1751900000.0
Finland,Total road spending,National currency,2016,1722000000.0
Finland,Total road spending,National currency,2017,1783500000.0
Finland,Total road spending,National currency,2018,2069000000.0
Finland,Total road spending,National currency,2019,2016000000.0
Finland,Total road spending,National currency,2020,2118000000.0
Finland,Total road spending,National currency,2021,1993000000.0
Finland,Total inland transport infrastructure investment,Euro,2000,721000000.0
Finland,Total inland transport infrastructure investment,Euro,2001,715000000.0
Finland,Total inland transport infrastructure investment,Euro,2002,749000000.0
Finland,Total inland transport infrastructure investment,Euro,2003,810000000.0
Finland,Total inland transport infrastructure investment,Euro,2004,931000000.0
Finland,Total inland transport infrastructure investment,Euro,2005,877000000.0
Finland,Total inland transport infrastructure investment,Euro,2006,886000000.0
Finland,Total inland transport infrastructure investment,Euro,2007,1018000000.0
Finland,Total inland transport infrastructure investment,Euro,2008,1302000000.0
Finland,Total inland transport infrastructure investment,Euro,2009,1285000000.0
Finland,Total inland transport infrastructure investment,Euro,2010,1280000000.0
Finland,Total inland transport infrastructure investment,Euro,2011,1329000000.0
Finland,Total inland transport infrastructure investment,Euro,2012,1580000000.0
Finland,Total inland transport infrastructure investment,Euro,2013,1756000000.0
Finland,Total inland transport infrastructure investment,Euro,2014,1883000000.0
Finland,Total inland transport infrastructure investment,Euro,2015,1812000000.0
Finland,Total inland transport infrastructure investment,Euro,2016,1717000000.0
Finland,Total inland transport infrastructure investment,Euro,2017,1760200000.0
Finland,Total inland transport infrastructure investment,Euro,2018,2025100000.0
Finland,Total inland transport infrastructure investment,Euro,2019,1987600000.0
Finland,Total inland transport infrastructure investment,Euro,2020,2131000000.0
Finland,Total inland transport infrastructure investment,Euro,2021,1981000000.0
Finland,Road infrastructure investment,Euro,2000,488000000.0
Finland,Road infrastructure investment,Euro,2001,508000000.0
Finland,Road infrastructure investment,Euro,2002,520000000.0
Finland,Road infrastructure investment,Euro,2003,533000000.0
Finland,Road infrastructure investment,Euro,2004,599000000.0
Finland,Road infrastructure investment,Euro,2005,595000000.0
Finland,Road infrastructure investment,Euro,2006,650000000.0
Finland,Road infrastructure investment,Euro,2007,802000000.0
Finland,Road infrastructure investment,Euro,2008,973000000.0
Finland,Road infrastructure investment,Euro,2009,922000000.0
Finland,Road infrastructure investment,Euro,2010,890000000.0
Finland,Road infrastructure investment,Euro,2011,973000000.0
Finland,Road infrastructure investment,Euro,2012,1128000000.0
Finland,Road infrastructure investment,Euro,2013,1148000000.0
Finland,Road infrastructure investment,Euro,2014,1238000000.0
Finland,Road infrastructure investment,Euro,2015,1243000000.0
Finland,Road infrastructure investment,Euro,2016,1178000000.0
Finland,Road infrastructure investment,Euro,2017,1235000000.0
Finland,Road infrastructure investment,Euro,2018,1526000000.0
Finland,Road infrastructure investment,Euro,2019,1522000000.0
Finland,Road infrastructure investment,Euro,2020,1444000000.0
Finland,Road infrastructure investment,Euro,2021,1375000000.0
Finland,Road infrastructure maintenance,Euro,2000,534000000.0
Finland,Road infrastructure maintenance,Euro,2001,543000000.0
Finland,Road infrastructure maintenance,Euro,2002,634000000.0
Finland,Road infrastructure maintenance,Euro,2003,627000000.0
Finland,Road infrastructure maintenance,Euro,2004,587000000.0
Finland,Road infrastructure maintenance,Euro,2005,600000000.0
Finland,Road infrastructure maintenance,Euro,2006,612000000.0
Finland,Road infrastructure maintenance,Euro,2007,611000000.0
Finland,Road infrastructure maintenance,Euro,2008,673000000.0
Finland,Road infrastructure maintenance,Euro,2009,684000000.0
Finland,Road infrastructure maintenance,Euro,2010,667000000.0
Finland,Road infrastructure maintenance,Euro,2011,658000000.0
Finland,Road infrastructure maintenance,Euro,2012,525000000.0
Finland,Road infrastructure maintenance,Euro,2013,511000000.0
Finland,Road infrastructure maintenance,Euro,2014,506000000.0
Finland,Road infrastructure maintenance,Euro,2015,508900000.0
Finland,Road infrastructure maintenance,Euro,2016,544000000.0
Finland,Road infrastructure maintenance,Euro,2017,548500000.0
Finland,Road infrastructure maintenance,Euro,2018,543000000.0
Finland,Road infrastructure maintenance,Euro,2019,494000000.0
Finland,Road infrastructure maintenance,Euro,2020,674000000.0
Finland,Road infrastructure maintenance,Euro,2021,618000000.0
Finland,Total road spending,Euro,2000,1022000000.0
Finland,Total road spending,Euro,2001,1051000000.0
Finland,Total road spending,Euro,2002,1154000000.0
Finland,Total road spending,Euro,2003,1160000000.0
Finland,Total road spending,Euro,2004,1186000000.0
Finland,Total road spending,Euro,2005,1195000000.0
Finland,Total road spending,Euro,2006,1262000000.0
Finland,Total road spending,Euro,2007,1413000000.0
Finland,Total road spending,Euro,2008,1646000000.0
Finland,Total road spending,Euro,2009,1606000000.0
Finland,Total road spending,Euro,2010,1557000000.0
Finland,Total road spending,Euro,2011,1631000000.0
Finland,Total road spending,Euro,2012,1653000000.0
Finland,Total road spending,Euro,2013,1659000000.0
Finland,Total road spending,Euro,2014,1744000000.0
Finland,Total road spending,Euro,2015,1751900000.0
Finland,Total road spending,Euro,2016,1722000000.0
Finland,Total road spending,Euro,2017,1783500000.0
Finland,Total road spending,Euro,2018,2069000000.0
Finland,Total road spending,Euro,2019,2016000000.0
Finland,Total road spending,Euro,2020,2118000000.0
Finland,Total road spending,Euro,2021,1993000000.0
Finland,Total inland transport infrastructure investment,Constant Euro,2000,1108162523.4462
Finland,Total inland transport infrastructure investment,Constant Euro,2001,1072335674.9168
Finland,Total inland transport infrastructure investment,Constant Euro,2002,1102506808.8103
Finland,Total inland transport infrastructure investment,Constant Euro,2003,1166858108.918
Finland,Total inland transport infrastructure investment,Constant Euro,2004,1295112131.5302
Finland,Total inland transport infrastructure investment,Constant Euro,2005,1160784676.0279
Finland,Total inland transport infrastructure investment,Constant Euro,2006,1109329936.4495
Finland,Total inland transport infrastructure investment,Constant Euro,2007,1216312816.4767
Finland,Total inland transport infrastructure investment,Constant Euro,2008,1441736070.3317
Finland,Total inland transport infrastructure investment,Constant Euro,2009,1452260058.1468
Finland,Total inland transport infrastructure investment,Constant Euro,2010,1409152000.0
Finland,Total inland transport infrastructure investment,Constant Euro,2011,1380539818.8337
Finland,Total inland transport infrastructure investment,Constant Euro,2012,1563525393.2584
Finland,Total inland transport infrastructure investment,Constant Euro,2013,1726979095.9442
Finland,Total inland transport infrastructure investment,Constant Euro,2014,1840535114.9783
Finland,Total inland transport infrastructure investment,Constant Euro,2015,1812000000.0
Finland,Total inland transport infrastructure investment,Constant Euro,2016,1753830439.2237
Finland,Total inland transport infrastructure investment,Constant Euro,2017,1744499504.4599
Finland,Total inland transport infrastructure investment,Constant Euro,2018,1949085659.2878
Finland,Total inland transport infrastructure investment,Constant Euro,2019,1887559354.226
Finland,Total inland transport infrastructure investment,Constant Euro,2020,2083088954.0567
Finland,Total inland transport infrastructure investment,Constant Euro,2021,1805834092.9809
Finland,Road infrastructure investment,Constant Euro,2000,750046201.72222
Finland,Road infrastructure investment,Constant Euro,2001,761883248.75208
Finland,Road infrastructure investment,Constant Euro,2002,765425287.82559
Finland,Road infrastructure investment,Constant Euro,2003,767821446.97938
Finland,Road infrastructure investment,Constant Euro,2004,833267633.49796
Finland,Road infrastructure investment,Constant Euro,2005,787533503.12041
Finland,Road infrastructure investment,Constant Euro,2006,813842504.16724
Finland,Road infrastructure investment,Constant Euro,2007,958234655.02386
Finland,Road infrastructure investment,Constant Euro,2008,1077426418.1511
Finland,Road infrastructure investment,Constant Euro,2009,1042010718.7637
Finland,Road infrastructure investment,Constant Euro,2010,979801000.0
Finland,Road infrastructure investment,Constant Euro,2011,1010733817.7015
Finland,Road infrastructure investment,Constant Euro,2012,1116238382.0224
Finland,Road infrastructure investment,Constant Euro,2013,1129027336.0728
Finland,Road infrastructure investment,Constant Euro,2014,1210080973.0978
Finland,Road infrastructure investment,Constant Euro,2015,1243000000.0
Finland,Road infrastructure investment,Constant Euro,2016,1203268641.4709
Finland,Road infrastructure investment,Constant Euro,2017,1223984142.7156
Finland,Road infrastructure investment,Constant Euro,2018,1468719923.0029
Finland,Road infrastructure investment,Constant Euro,2019,1445394112.0608
Finland,Road infrastructure investment,Constant Euro,2020,1411534701.8573
Finland,Road infrastructure investment,Constant Euro,2021,1253418413.856
Finland,Road infrastructure maintenance,Constant Euro,2000,820747278.11407
Finland,Road infrastructure maintenance,Constant Euro,2001,814375204.86689
Finland,Road infrastructure maintenance,Constant Euro,2002,933230062.46428
Finland,Road infrastructure maintenance,Constant Euro,2003,903234610.23653
Finland,Road infrastructure maintenance,Constant Euro,2004,816574458.87029
Finland,Road infrastructure maintenance,Constant Euro,2005,794151431.71806
Finland,Road infrastructure maintenance,Constant Euro,2006,766264019.30823
Finland,Road infrastructure maintenance,Constant Euro,2007,730026651.14661
Finland,Road infrastructure maintenance,Constant Euro,2008,745229166.9226
Finland,Road infrastructure maintenance,Constant Euro,2009,773031813.05247
Finland,Road infrastructure maintenance,Constant Euro,2010,734300300.0
Finland,Road infrastructure maintenance,Constant Euro,2011,683517833.5535
Finland,Road infrastructure maintenance,Constant Euro,2012,519525842.69661
Finland,Road infrastructure maintenance,Constant Euro,2013,502554850.81291
Finland,Road infrastructure maintenance,Constant Euro,2014,494588830.68456
Finland,Road infrastructure maintenance,Constant Euro,2015,508900000.0
Finland,Road infrastructure maintenance,Constant Euro,2016,555669050.05107
Finland,Road infrastructure maintenance,Constant Euro,2017,543607532.21011
Finland,Road infrastructure maintenance,Constant Euro,2018,522617901.82868
Finland,Road infrastructure maintenance,Constant Euro,2019,469135802.46914
Finland,Road infrastructure maintenance,Constant Euro,2020,658846529.81427
Finland,Road infrastructure maintenance,Constant Euro,2021,563354603.46399
Finland,Total road spending,Constant Euro,2000,1570793479.8363
Finland,Total road spending,Constant Euro,2001,1576258453.619
Finland,Total road spending,Constant Euro,2002,1698655350.2899
Finland,Total road spending,Constant Euro,2003,1671056057.2159
Finland,Total road spending,Constant Euro,2004,1649842092.3682
Finland,Total road spending,Constant Euro,2005,1581684934.8385
Finland,Total road spending,Constant Euro,2006,1580106523.4755
Finland,Total road spending,Constant Euro,2007,1688261306.1705
Finland,Total road spending,Constant Euro,2008,1822655585.0737
Finland,Total road spending,Constant Euro,2009,1815042531.8162
Finland,Total road spending,Constant Euro,2010,1714101300.0
Finland,Total road spending,Constant Euro,2011,1694251651.255
Finland,Total road spending,Constant Euro,2012,1635764224.719
Finland,Total road spending,Constant Euro,2013,1631582186.8858
Finland,Total road spending,Constant Euro,2014,1704669803.7824
Finland,Total road spending,Constant Euro,2015,1751900000.0
Finland,Total road spending,Constant Euro,2016,1758937691.522
Finland,Total road spending,Constant Euro,2017,1767591674.9257
Finland,Total road spending,Constant Euro,2018,1991337824.8316
Finland,Total road spending,Constant Euro,2019,1914529914.5299
Finland,Total road spending,Constant Euro,2020,2070381231.6716
Finland,Total road spending,Constant Euro,2021,1816773017.32
France,Total inland transport infrastructure investment,National currency,2000,14049072770.602
France,Total inland transport infrastructure investment,National currency,2001,13516974506.999
France,Total inland transport infrastructure investment,National currency,2002,13544005529.958
France,Total inland transport infrastructure investment,National currency,2003,14801681009.507
France,Total inland transport infrastructure investment,National currency,2004,15353638754.427
France,Total inland transport infrastructure investment,National currency,2005,16718318427.256
France,Total inland transport infrastructure investment,National currency,2006,17436264670.856
France,Total inland transport infrastructure investment,National currency,2007,18725153078.695
France,Total inland transport infrastructure investment,National currency,2008,18922126417.099
France,Total inland transport infrastructure investment,National currency,2009,19491664291.02
France,Total inland transport infrastructure investment,National currency,2010,19853503953.0
France,Total inland transport infrastructure investment,National currency,2011,19928585274.0
France,Total inland transport infrastructure investment,National currency,2012,21452775531.474
France,Total inland transport infrastructure investment,National currency,2013,23558406552.0
France,Total inland transport infrastructure investment,National currency,2014,20112494024.0
France,Total inland transport infrastructure investment,National currency,2015,18972564322.0
France,Total inland transport infrastructure investment,National currency,2016,18022900000.0
France,Total inland transport infrastructure investment,National currency,2017,18449830000.0
France,Total inland transport infrastructure investment,National currency,2018,20394833398.641
France,Total inland transport infrastructure investment,National currency,2019,22104382878.599
France,Total inland transport infrastructure investment,National currency,2020,20726511413.357
France,Total inland transport infrastructure investment,National currency,2021,22060545689.032
France,Road infrastructure investment,National currency,2000,10940364408.677
France,Road infrastructure investment,National currency,2001,10920413959.837
France,Road infrastructure investment,National currency,2002,10345177749.354
