Country,Variable,Measure,Year,Value
Belgium,Rail infrastructure investment,Constant Euro,2021,978710060.67126
Belgium,Road infrastructure investment,Constant Euro,2000,197550436.02662
Belgium,Road infrastructure investment,Constant Euro,2001,192757065.47443
Belgium,Road infrastructure investment,Constant Euro,2002,221560665.26145
Belgium,Road infrastructure investment,Constant Euro,2003,237287374.29088
Belgium,Road infrastructure investment,Constant Euro,2004,195310855.35012
Belgium,Road infrastructure investment,Constant Euro,2005,189885825.09126
Belgium,Road infrastructure investment,Constant Euro,2006,196125180.79105
Belgium,Road infrastructure investment,Constant Euro,2007,184406349.68056
Belgium,Rail infrastructure investment,Constant Euro,2019,831637372.80296
Belgium,Rail infrastructure investment,Constant Euro,2007,911745875.79347
Belgium,Inland waterway infrastucture investment,Constant Euro,2014,104674796.74797
Belgium,Inland waterway infrastucture investment,Constant Euro,2017,230796890.18465
Belgium,Airport infrastructure investment,Constant Euro,2015,127000000.0
Belgium,Airport infrastructure investment,Constant Euro,2014,108739837.39837
Belgium,Airport infrastructure investment,Constant Euro,2013,95580678.314491
Belgium,Airport infrastructure investment,Constant Euro,2012,76210092.687951
Belgium,Airport infrastructure investment,Constant Euro,2011,35676810.073452
Belgium,Airport infrastructure investment,Constant Euro,2010,32715376.226827
Belgium,Airport infrastructure investment,Constant Euro,2009,126499454.74373
Belgium,Airport infrastructure investment,Constant Euro,2008,125179030.66271
Belgium,Airport infrastructure investment,Constant Euro,2007,149969019.31853
Belgium,Airport infrastructure investment,Constant Euro,2006,102124354.49475
Belgium,Airport infrastructure investment,Constant Euro,2016,107588582.67717
Belgium,Airport infrastructure investment,Constant Euro,2005,82770744.270547
Belgium,Airport infrastructure investment,Constant Euro,2003,88501777.438221
Belgium,Airport infrastructure investment,Constant Euro,2002,94034468.395848
Belgium,Airport infrastructure investment,Constant Euro,2001,166531614.38947
Belgium,Airport infrastructure investment,Constant Euro,2000,168381915.27101
Belgium,Maritime port infrastructure investment,Constant Euro,2021,194492254.73322
Belgium,Maritime port infrastructure investment,Constant Euro,2020,232029117.37944
Belgium,Maritime port infrastructure investment,Constant Euro,2019,183163737.2803
Belgium,Maritime port infrastructure investment,Constant Euro,2018,160189573.45972
Belgium,Maritime port infrastructure investment,Constant Euro,2017,174927113.70262
Belgium,Maritime port infrastructure investment,Constant Euro,2016,264763779.52756
Belgium,Airport infrastructure investment,Constant Euro,2004,58843655.137535
Belgium,Inland waterway infrastucture investment,Constant Euro,2015,291000000.0
Belgium,Airport infrastructure investment,Constant Euro,2017,113004859.08649
Belgium,Airport infrastructure investment,Constant Euro,2019,122109158.18686
Belgium,Inland waterway infrastucture investment,Constant Euro,2018,186729857.81991
Belgium,Inland waterway infrastucture investment,Constant Euro,2019,182238667.90009
Belgium,Inland waterway infrastucture investment,Constant Euro,2020,226569608.73521
Belgium,Inland waterway infrastucture investment,Constant Euro,2021,483648881.23924
Belgium,Maritime port infrastructure investment,Constant Euro,2000,221415589.37211
Belgium,Maritime port infrastructure investment,Constant Euro,2001,243896695.09009
Belgium,Maritime port infrastructure investment,Constant Euro,2002,202238514.22121
Belgium,Maritime port infrastructure investment,Constant Euro,2003,242417912.11339
Belgium,Maritime port infrastructure investment,Constant Euro,2004,291714290.36267
Belgium,Maritime port infrastructure investment,Constant Euro,2005,316476375.15209
Belgium,Airport infrastructure investment,Constant Euro,2018,95734597.156398
Belgium,Maritime port infrastructure investment,Constant Euro,2006,213532741.21629
Belgium,Maritime port infrastructure investment,Constant Euro,2008,219063303.65974
Belgium,Maritime port infrastructure investment,Constant Euro,2009,238822246.45583
Belgium,Maritime port infrastructure investment,Constant Euro,2010,250817884.40567
Belgium,Maritime port infrastructure investment,Constant Euro,2011,252885624.34418
Belgium,Maritime port infrastructure investment,Constant Euro,2012,243048403.70752
Belgium,Maritime port infrastructure investment,Constant Euro,2013,202466598.15005
Belgium,Maritime port infrastructure investment,Constant Euro,2014,152439024.39024
Belgium,Maritime port infrastructure investment,Constant Euro,2015,108000000.0
Belgium,Airport infrastructure investment,Constant Euro,2021,82616179.001721
Belgium,Airport infrastructure investment,Constant Euro,2020,167424931.75614
Belgium,Maritime port infrastructure investment,Constant Euro,2007,176630178.30849
Belgium,Rail infrastructure investment,Constant Euro,2006,1077468143.9503
Belgium,Inland waterway infrastucture investment,Constant Euro,2004,191554877.36261
Belgium,Rail infrastructure investment,Constant Euro,2004,1221944838.6007
Belgium,Rail infrastructure investment,Constant Euro,2005,1154563680.8518
Belgium,Total inland transport infrastructure investment,Constant Euro,2006,1461594977.3339
Belgium,Total inland transport infrastructure investment,Constant Euro,2008,1431860112.8715
Belgium,Total inland transport infrastructure investment,Constant Euro,2009,1927278387.0498
Belgium,Total inland transport infrastructure investment,Constant Euro,2010,2048491900.5647
Belgium,Total inland transport infrastructure investment,Constant Euro,2011,1778663486.4897
Belgium,Total inland transport infrastructure investment,Constant Euro,2012,2099311668.1385
Belgium,Total inland transport infrastructure investment,Constant Euro,2013,2009029903.5522
Belgium,Total inland transport infrastructure investment,Constant Euro,2014,1654449754.5325
Belgium,Total inland transport infrastructure investment,Constant Euro,2015,2074993899.6279
Belgium,Total inland transport infrastructure investment,Constant Euro,2007,1293889154.6496
Belgium,Total inland transport infrastructure investment,Constant Euro,2017,1723416909.621
Belgium,Total inland transport infrastructure investment,Constant Euro,2016,1962680776.1713
Belgium,Rail infrastructure investment,Constant Euro,2003,1230046442.9457
Belgium,Rail infrastructure investment,Constant Euro,2001,1122449306.4361
Belgium,Rail infrastructure investment,Constant Euro,2000,1341751954.758
Belgium,Rail infrastructure investment,Constant Euro,2002,1351262429.4143
Belgium,Total inland transport infrastructure investment,Constant Euro,2020,1696316856.2329
Belgium,Total inland transport infrastructure investment,Constant Euro,2019,1693802035.1526
Belgium,Total inland transport infrastructure investment,Constant Euro,2018,1709952606.6351
Belgium,Total inland transport infrastructure investment,Constant Euro,2021,2590586136.4028
Denmark,Airport infrastructure investment,Constant Euro,2010,49605358.525897
Denmark,Rail infrastructure investment,Constant Euro,2005,295762303.54459
Denmark,Rail infrastructure investment,Constant Euro,2009,383975630.59338
Denmark,Rail infrastructure investment,Constant Euro,2008,387264413.31305
Denmark,Rail infrastructure investment,Constant Euro,2007,259763492.56652
Denmark,Rail infrastructure investment,Constant Euro,2006,208158380.05228
Denmark,Rail infrastructure investment,Constant Euro,2004,441811122.64665
Denmark,Total inland transport infrastructure investment,Constant Euro,2018,2187475614.4555
Denmark,Rail infrastructure investment,Constant Euro,2002,652919182.37989
Denmark,Rail infrastructure investment,Constant Euro,2001,640635330.73556
Denmark,Rail infrastructure investment,Constant Euro,2000,807553136.13174
Denmark,Total inland transport infrastructure investment,Constant Euro,2017,2163713933.2645
Denmark,Total inland transport infrastructure investment,Constant Euro,2016,2227876882.6064
Denmark,Total inland transport infrastructure investment,Constant Euro,2015,2394819403.1051
Denmark,Airport infrastructure investment,Constant Euro,2009,99029859.546861
Denmark,Rail infrastructure investment,Constant Euro,2003,450921985.15231
Denmark,Airport infrastructure investment,Constant Euro,2008,20888048.183012
Denmark,Rail infrastructure investment,Constant Euro,2011,850141047.64305
Denmark,Airport infrastructure investment,Constant Euro,2006,43385907.655743
Denmark,Rail infrastructure investment,Constant Euro,2017,1158512013.9661
Denmark,Rail infrastructure investment,Constant Euro,2016,1155656284.04
Denmark,Rail infrastructure investment,Constant Euro,2015,1308422492.1567
Denmark,Rail infrastructure investment,Constant Euro,2014,1125810314.7718
Denmark,Rail infrastructure investment,Constant Euro,2013,960678459.49973
Denmark,Rail infrastructure investment,Constant Euro,2012,877981262.84693
Denmark,Total inland transport infrastructure investment,Constant Euro,2014,2195479909.2304
Denmark,Rail infrastructure investment,Constant Euro,2010,410182124.28137
Denmark,Maritime port infrastructure investment,Constant Euro,2017,44636189.679956
Denmark,Airport infrastructure investment,Constant Euro,2000,169080837.44847
Denmark,Airport infrastructure investment,Constant Euro,2001,86764388.050584
Denmark,Airport infrastructure investment,Constant Euro,2002,144725827.20544
Denmark,Airport infrastructure investment,Constant Euro,2003,25320589.369365
Denmark,Airport infrastructure investment,Constant Euro,2004,34426840.725713
Denmark,Airport infrastructure investment,Constant Euro,2005,43004992.325982
Denmark,Airport infrastructure investment,Constant Euro,2007,71814314.31278
Denmark,Total inland transport infrastructure investment,Constant Euro,2013,1970367167.5054
Denmark,Total inland transport infrastructure investment,Constant Euro,2003,1233705311.8265
Denmark,Total inland transport infrastructure investment,Constant Euro,2011,1886601699.5992
Denmark,Road infrastructure maintenance,Constant Euro,2015,807792347.1
Denmark,Road infrastructure maintenance,Constant Euro,2016,896966364.4
Denmark,Road infrastructure maintenance,Constant Euro,2017,1054149559.0
Denmark,Road infrastructure maintenance,Constant Euro,2018,1034263441.0
Denmark,Road infrastructure maintenance: Of which motorway,Constant Euro,2000,98758580.06
Denmark,Road infrastructure maintenance,Constant Euro,2000,839063655.8
Denmark,Road infrastructure maintenance,Constant Euro,2001,902611424.8
Denmark,Road infrastructure maintenance,Constant Euro,2002,919964046.3
Denmark,Road infrastructure maintenance,Constant Euro,2003,939016750.4
Denmark,Road infrastructure maintenance,Constant Euro,2004,952997545.5
Denmark,Road infrastructure maintenance,Constant Euro,2005,942155349.1
Denmark,Road infrastructure maintenance,Constant Euro,2006,824018989.8
Denmark,Road infrastructure maintenance,Constant Euro,2007,815498113.2
Denmark,Road infrastructure maintenance,Constant Euro,2008,743057500.7
Denmark,Road infrastructure maintenance,Constant Euro,2009,932615509.4
Denmark,Road infrastructure maintenance,Constant Euro,2014,772814138.3
Denmark,Road infrastructure maintenance,Constant Euro,2013,887357058.7
Denmark,Airport infrastructure investment,Constant Euro,2017,2662954.4979519
Denmark,Airport infrastructure investment,Constant Euro,2016,5763218.4628539
Denmark,Total inland transport infrastructure investment,Constant Euro,2010,1379362448.4218
Denmark,Total inland transport infrastructure investment,Constant Euro,2009,1152360599.1942
Denmark,Total inland transport infrastructure investment,Constant Euro,2008,1358697907.4777
Denmark,Total inland transport infrastructure investment,Constant Euro,2007,1411496826.2941
Denmark,Total inland transport infrastructure investment,Constant Euro,2006,1599326725.8945
Denmark,Total inland transport infrastructure investment,Constant Euro,2005,1434817904.8837
Denmark,Total inland transport infrastructure investment,Constant Euro,2004,1383333054.615
Denmark,Total inland transport infrastructure investment,Constant Euro,2012,2146977798.3949
Denmark,Rail infrastructure investment,Constant Euro,2018,1213831435.6672
Denmark,Total inland transport infrastructure investment,Constant Euro,2001,1333254497.4152
Denmark,Total inland transport infrastructure investment,Constant Euro,2000,1458514360.3084
Denmark,Airport infrastructure investment,Constant Euro,2011,30678600.568236
Denmark,Airport infrastructure investment,Constant Euro,2012,29493576.2347
Denmark,Airport infrastructure investment,Constant Euro,2013,76812896.075224
Denmark,Airport infrastructure investment,Constant Euro,2014,21883157.801882
Denmark,Airport infrastructure investment,Constant Euro,2015,9921432.976698
Denmark,Total inland transport infrastructure investment,Constant Euro,2002,1197661318.7902
Denmark,Road infrastructure investment,Constant Euro,2000,650961224.17662
Denmark,Road infrastructure investment,Constant Euro,2004,941521931.96837
Denmark,Road infrastructure investment,Constant Euro,2002,544742136.41034
Denmark,Total road spending,Constant Euro,2000,1490024880.0147
Denmark,Road infrastructure maintenance,Constant Euro,2010,1094791652.0
Denmark,Total road spending,Constant Euro,2001,1595230591.5076
Denmark,Total road spending,Constant Euro,2002,1464706182.6947
Denmark,Total road spending,Constant Euro,2003,1721800077.1168
Denmark,Total road spending,Constant Euro,2004,1894519477.512
Denmark,Total road spending,Constant Euro,2005,2081210950.4578
